clip_id,track_id,path,label,split,start_sec,duration_sec
rock__rock.00077__seg06,rock/rock.00077,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/rock/rock__rock.00077__seg06.wav,rock,train,30.00,5.00
blues__blues.00059__seg00,blues/blues.00059,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00059__seg00.wav,blues,train,0.00,5.00
blues__blues.00059__seg01,blues/blues.00059,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00059__seg01.wav,blues,train,5.00,5.00
blues__blues.00059__seg02,blues/blues.00059,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00059__seg02.wav,blues,train,10.00,5.00
blues__blues.00059__seg03,blues/blues.00059,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00059__seg03.wav,blues,train,15.00,5.00
blues__blues.00059__seg04,blues/blues.00059,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00059__seg04.wav,blues,train,20.00,5.00
blues__blues.00059__seg05,blues/blues.00059,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00059__seg05.wav,blues,train,25.00,5.00
blues__blues.00059__seg06,blues/blues.00059,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/blues/blues__blues.00059__seg06.wav,blues,train,30.00,5.00
pop__pop.00000__seg00,pop/pop.00000,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00000__seg00.wav,pop,train,0.00,5.00
pop__pop.00000__seg01,pop/pop.00000,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00000__seg01.wav,pop,train,5.00,5.00
pop__pop.00000__seg02,pop/pop.00000,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00000__seg02.wav,pop,train,10.00,5.00
pop__pop.00000__seg03,pop/pop.00000,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00000__seg03.wav,pop,train,15.00,5.00
pop__pop.00000__seg04,pop/pop.00000,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00000__seg04.wav,pop,train,20.00,5.00
pop__pop.00000__seg05,pop/pop.00000,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00000__seg05.wav,pop,train,25.00,5.00
pop__pop.00000__seg06,pop/pop.00000,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00000__seg06.wav,pop,train,30.00,5.00
reggae__reggae.00098__seg00,reggae/reggae.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00098__seg00.wav,reggae,train,0.00,5.00
reggae__reggae.00098__seg01,reggae/reggae.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00098__seg01.wav,reggae,train,5.00,5.00
reggae__reggae.00098__seg02,reggae/reggae.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00098__seg02.wav,reggae,train,10.00,5.00
reggae__reggae.00098__seg03,reggae/reggae.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00098__seg03.wav,reggae,train,15.00,5.00
reggae__reggae.00098__seg04,reggae/reggae.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00098__seg04.wav,reggae,train,20.00,5.00
reggae__reggae.00098__seg05,reggae/reggae.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00098__seg05.wav,reggae,train,25.00,5.00
reggae__reggae.00098__seg06,reggae/reggae.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00098__seg06.wav,reggae,train,30.00,5.00
classical__classical.00030__seg00,classical/classical.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00030__seg00.wav,classical,train,0.00,5.00
classical__classical.00030__seg01,classical/classical.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00030__seg01.wav,classical,train,5.00,5.00
classical__classical.00030__seg02,classical/classical.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00030__seg02.wav,classical,train,10.00,5.00
classical__classical.00030__seg03,classical/classical.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00030__seg03.wav,classical,train,15.00,5.00
classical__classical.00030__seg04,classical/classical.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00030__seg04.wav,classical,train,20.00,5.00
classical__classical.00030__seg05,classical/classical.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00030__seg05.wav,classical,train,25.00,5.00
classical__classical.00030__seg06,classical/classical.00030,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00030__seg06.wav,classical,train,30.00,5.00
metal__metal.00098__seg00,metal/metal.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00098__seg00.wav,metal,train,0.00,5.00
metal__metal.00098__seg01,metal/metal.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00098__seg01.wav,metal,train,5.00,5.00
metal__metal.00098__seg02,metal/metal.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00098__seg02.wav,metal,train,10.00,5.00
metal__metal.00098__seg03,metal/metal.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00098__seg03.wav,metal,train,15.00,5.00
metal__metal.00098__seg04,metal/metal.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00098__seg04.wav,metal,train,20.00,5.00
metal__metal.00098__seg05,metal/metal.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00098__seg05.wav,metal,train,25.00,5.00
metal__metal.00098__seg06,metal/metal.00098,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00098__seg06.wav,metal,train,30.00,5.00
metal__metal.00009__seg00,metal/metal.00009,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00009__seg00.wav,metal,train,0.00,5.00
metal__metal.00009__seg01,metal/metal.00009,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00009__seg01.wav,metal,train,5.00,5.00
metal__metal.00009__seg02,metal/metal.00009,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00009__seg02.wav,metal,train,10.00,5.00
metal__metal.00009__seg03,metal/metal.00009,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00009__seg03.wav,metal,train,15.00,5.00
metal__metal.00009__seg04,metal/metal.00009,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00009__seg04.wav,metal,train,20.00,5.00
metal__metal.00009__seg05,metal/metal.00009,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00009__seg05.wav,metal,train,25.00,5.00
metal__metal.00009__seg06,metal/metal.00009,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00009__seg06.wav,metal,train,30.00,5.00
country__country.00024__seg00,country/country.00024,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00024__seg00.wav,country,train,0.00,5.00
country__country.00024__seg01,country/country.00024,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00024__seg01.wav,country,train,5.00,5.00
country__country.00024__seg02,country/country.00024,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00024__seg02.wav,country,train,10.00,5.00
country__country.00024__seg03,country/country.00024,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00024__seg03.wav,country,train,15.00,5.00
country__country.00024__seg04,country/country.00024,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00024__seg04.wav,country,train,20.00,5.00
country__country.00024__seg05,country/country.00024,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00024__seg05.wav,country,train,25.00,5.00
country__country.00024__seg06,country/country.00024,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/country/country__country.00024__seg06.wav,country,train,30.00,5.00
reggae__reggae.00036__seg00,reggae/reggae.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00036__seg00.wav,reggae,train,0.00,5.00
reggae__reggae.00036__seg01,reggae/reggae.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00036__seg01.wav,reggae,train,5.00,5.00
reggae__reggae.00036__seg02,reggae/reggae.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00036__seg02.wav,reggae,train,10.00,5.00
reggae__reggae.00036__seg03,reggae/reggae.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00036__seg03.wav,reggae,train,15.00,5.00
reggae__reggae.00036__seg04,reggae/reggae.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00036__seg04.wav,reggae,train,20.00,5.00
reggae__reggae.00036__seg05,reggae/reggae.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00036__seg05.wav,reggae,train,25.00,5.00
reggae__reggae.00036__seg06,reggae/reggae.00036,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/reggae/reggae__reggae.00036__seg06.wav,reggae,train,30.00,5.00
disco__disco.00089__seg00,disco/disco.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00089__seg00.wav,disco,train,0.00,5.00
disco__disco.00089__seg01,disco/disco.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00089__seg01.wav,disco,train,5.00,5.00
disco__disco.00089__seg02,disco/disco.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00089__seg02.wav,disco,train,10.00,5.00
disco__disco.00089__seg03,disco/disco.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00089__seg03.wav,disco,train,15.00,5.00
disco__disco.00089__seg04,disco/disco.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00089__seg04.wav,disco,train,20.00,5.00
disco__disco.00089__seg05,disco/disco.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00089__seg05.wav,disco,train,25.00,5.00
disco__disco.00089__seg06,disco/disco.00089,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00089__seg06.wav,disco,train,30.00,5.00
classical__classical.00039__seg00,classical/classical.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00039__seg00.wav,classical,train,0.00,5.00
classical__classical.00039__seg01,classical/classical.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00039__seg01.wav,classical,train,5.00,5.00
classical__classical.00039__seg02,classical/classical.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00039__seg02.wav,classical,train,10.00,5.00
classical__classical.00039__seg03,classical/classical.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00039__seg03.wav,classical,train,15.00,5.00
classical__classical.00039__seg04,classical/classical.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00039__seg04.wav,classical,train,20.00,5.00
classical__classical.00039__seg05,classical/classical.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00039__seg05.wav,classical,train,25.00,5.00
classical__classical.00039__seg06,classical/classical.00039,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00039__seg06.wav,classical,train,30.00,5.00
pop__pop.00035__seg00,pop/pop.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00035__seg00.wav,pop,train,0.00,5.00
pop__pop.00035__seg01,pop/pop.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00035__seg01.wav,pop,train,5.00,5.00
pop__pop.00035__seg02,pop/pop.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00035__seg02.wav,pop,train,10.00,5.00
pop__pop.00035__seg03,pop/pop.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00035__seg03.wav,pop,train,15.00,5.00
pop__pop.00035__seg04,pop/pop.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00035__seg04.wav,pop,train,20.00,5.00
pop__pop.00035__seg05,pop/pop.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00035__seg05.wav,pop,train,25.00,5.00
pop__pop.00035__seg06,pop/pop.00035,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/pop/pop__pop.00035__seg06.wav,pop,train,30.00,5.00
classical__classical.00031__seg00,classical/classical.00031,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00031__seg00.wav,classical,train,0.00,5.00
classical__classical.00031__seg01,classical/classical.00031,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00031__seg01.wav,classical,train,5.00,5.00
classical__classical.00031__seg02,classical/classical.00031,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00031__seg02.wav,classical,train,10.00,5.00
classical__classical.00031__seg03,classical/classical.00031,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00031__seg03.wav,classical,train,15.00,5.00
classical__classical.00031__seg04,classical/classical.00031,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00031__seg04.wav,classical,train,20.00,5.00
classical__classical.00031__seg05,classical/classical.00031,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00031__seg05.wav,classical,train,25.00,5.00
classical__classical.00031__seg06,classical/classical.00031,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/classical/classical__classical.00031__seg06.wav,classical,train,30.00,5.00
disco__disco.00033__seg00,disco/disco.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00033__seg00.wav,disco,train,0.00,5.00
disco__disco.00033__seg01,disco/disco.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00033__seg01.wav,disco,train,5.00,5.00
disco__disco.00033__seg02,disco/disco.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00033__seg02.wav,disco,train,10.00,5.00
disco__disco.00033__seg03,disco/disco.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00033__seg03.wav,disco,train,15.00,5.00
disco__disco.00033__seg04,disco/disco.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00033__seg04.wav,disco,train,20.00,5.00
disco__disco.00033__seg05,disco/disco.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00033__seg05.wav,disco,train,25.00,5.00
disco__disco.00033__seg06,disco/disco.00033,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/disco/disco__disco.00033__seg06.wav,disco,train,30.00,5.00
metal__metal.00005__seg00,metal/metal.00005,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00005__seg00.wav,metal,train,0.00,5.00
metal__metal.00005__seg01,metal/metal.00005,/Users/samuelturner/Documents/mert-music-retrieval/data/interim/gtzan_5s/train/metal/metal__metal.00005__seg01.wav,metal,train,5.00,5.00
